,id,title,release_date,price,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,release_year
2959,341380.0,Countless Rooms of Death,2014-02-20,0.99,HCP Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
2960,334690.0,Squirreltopia,2015-01-12,2.99,Sean Davy,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2961,318874.0,Lara Croft and the Temple of Osiris - Icy Death Pack,2015-01-13,4.99,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2962,318872.0,Lara Croft and the Temple of Osiris - Legend Pack,2015-01-13,1.99,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2963,318870.0,Lara Croft and the Temple of Osiris - Deus Ex Pack,2015-01-13,1.99,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2964,322080.0,Disorder,2015-01-12,3.99,Swagabyte Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2965,318871.0,Lara Croft and the Temple of Osiris - Hitman Pack,2015-01-13,1.99,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2966,304540.0,FreakOut: Extreme Freeride,2007-08-28,9.99,Coldwood Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007
2967,337850.0,Avernum 2: Crystal Souls,2015-01-14,19.99,Spiderweb Software,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
2968,340750.0,Gunslugs 2,2015-01-14,4.99,Orangepixel,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2969,258679.0,Train Simulator: CrossCountry Class 220 'Voyager' DEMU Add-On,2015-01-15,19.99,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
2970,299680.0,Tengami,2015-01-15,4.99,Nyamyam,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2971,335220.0,But to Paint a Universe,2015-01-15,4.99,Mårten Jonsson,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2972,303260.0,TRISTOY,2015-01-15,6.99,Uniworlds Game Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2973,325880.0,Crystal Catacombs,2015-01-15,7.99,"Levels or Lives,Super Fun Games",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2974,342630.0,Witch's Pranks: Frog's Fortune Collector's Edition,2014-05-07,6.99,Shaman Games Studio,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2975,321880.0,Aveyond 3-3: The Lost Orb,2015-01-16,9.99,"Amaranth Games, LLC",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
2976,334220.0,Call of Duty®: Advanced Warfare - Netherlands Exoskeleton Pack,2015-01-15,1.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2977,333084.0,Call of Duty®: Advanced Warfare - Australia Exoskeleton Pack,2015-01-15,1.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2978,333082.0,Call of Duty®: Advanced Warfare - France Exoskeleton Pack,2015-01-15,1.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2979,331071.0,Call of Duty®: Advanced Warfare - Hot Rod Exoskeleton Pack,2015-01-15,2.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2980,333081.0,Call of Duty®: Advanced Warfare - Canada Exoskeleton Pack,2015-01-15,1.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2981,331070.0,Call of Duty®: Advanced Warfare - Barong Exoskeleton Pack,2015-01-15,2.99,"Sledgehammer Games,Raven Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2982,341780.0,Chronicles of a Dark Lord: Episode II War of The Abyss,2015-01-16,2.99,Kisareth Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
2983,277742.0,Train Simulator: The Story of Forest Rail Route Add-On,2015-01-19,24.99,Union Workshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
2984,339800.0,HuniePop,2015-01-19,9.99,HuniePot,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015
2985,343780.0,Cat Goes Fishing,2015-01-19,6.99,Cat5Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
2986,343720.0,Unhack - Original Soundtrack,2014-02-20,0.0,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
2987,266590.0,AGFPPROV3 Premium,2013-11-18,79.99,Axis Game Factory LLC,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2013
2988,313370.0,Middle-earth: Shadow of Mordor - Captain of the Watch Character Skin,2015-01-20,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2989,304240.0,Resident Evil / biohazard HD REMASTER,2015-01-19,19.99,"CAPCOM Co., Ltd.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2990,328740.0,Bit Odyssey,2014-12-15,4.99,Gamesare,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014
2991,341210.0,Deity Quest Demo,2015-01-20,0.0,Fancy Fish Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
2992,340330.0,Deity Quest,2015-01-20,9.99,Fancy Fish Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
2993,341320.0,Deity Quest Soundtrack,2015-01-20,4.99,Fancy Fish Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2994,341220.0,Deity Quest Extended,2015-01-20,12.99,Fancy Fish Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
2995,339480.0,PAYDAY 2: The Bomb Heists,2015-01-22,0.0,"Lion Game Lion,OVERKILL - a Starbreeze Studio.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
2996,344140.0,PAYDAY 2: Dragan Character Pack,2015-01-22,0.0,"Lion Game Lion,OVERKILL - a Starbreeze Studio.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
2997,295690.0,PARTICLE MACE,2015-01-22,0.98,Andy Wallace,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
2998,341720.0,Among Ripples,2015-01-22,0.0,Eat Create Sleep,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2015
2999,345670.0,Without Within - Extra Edition,2015-01-22,1.99,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3000,250070.0,TorqueL,2015-01-22,9.99,"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com,sanodg (Nobuyoshi Sano)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3001,343290.0,PARTICLE MACE - Soundtrack,2015-01-22,0.99,"Andy Wallace,Nathaniel Chambers",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3002,313120.0,Stranded Deep,2015-01-23,14.99,Beam Team Games,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3003,337220.0,Guild Commander,2015-01-23,4.99,GTGD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
3004,290790.0,Grey Goo,2015-01-23,29.99,Petroglyph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
3005,345650.0,Without Within,2015-01-22,0.0,InvertMouse,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015
3006,338140.0,Venetica - Gold Edition,2009-09-04,9.99,Deck13,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2009
3007,343510.0,Gravity Ghost - Soundtrack,2015-01-26,4.99,Ivy Games LLC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3008,345790.0,Bridge Creator 2015,2015-01-26,2.99,MKLab,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
3009,342757.0,Rocksmith® 2014 – Three Days Grace - “Never Too Late”,2015-01-27,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3010,342759.0,Rocksmith® 2014 – Three Days Grace - “Just Like You”,2015-01-27,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3011,342758.0,Rocksmith® 2014 – Three Days Grace - “Break”,2015-01-27,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3012,342760.0,Rocksmith® 2014 – Three Days Grace Song Pack,2015-01-27,11.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3013,337750.0,Trials Fusion - Fire in the Deep,2015-01-27,4.99,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015
3014,321430.0,Lady Hammerlock the Baroness Pack,2015-01-27,9.99,"2K Australia,Gearbox Software,Aspyr (Mac, Linux)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
3015,313371.0,Middle-earth: Shadow of Mordor - The Dark Ranger Character Skin,2015-01-27,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3016,318411.0,Middle-earth: Shadow of Mordor - Blood Hunters Warband,2015-01-27,1.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3017,344030.0,Ghost Pirates of Vooju Island,2015-01-27,9.99,Autumn Moon,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3018,345310.0,My Family Creative Studio,2015-01-28,6.99,Alternative Software Ltd,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
3019,339381.0,X-Plane 10 AddOn - Carenado - C337H Skymaster,2015-01-28,29.99,Carenado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3020,345290.0,The Quivering,2015-01-28,3.99,Charybdis Ltd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3021,345300.0,Wildlife Creative Studio,2015-01-28,6.99,Alternative Software Ltd,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3022,343430.0,Hypnosis,2015-01-28,4.99,Nevosoft,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3023,346640.0,Dead State Demo,2015-01-29,0.0,DoubleBear Productions,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
3024,335680.0,CAFE 0 ~The Drowned Mermaid~ Demo,2011-10-04,0.0,roseVeRte,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2011
3025,342510.0,Bret Airborne,2013-04-09,4.99,Machine 22,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2013
3026,331340.0,Tulpa,2015-01-29,9.99,Encryptique,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3027,343750.0,Firefly Online Cortex,2015-01-29,0.0,Spark Plug Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3028,341060.0,The Lady,2015-01-29,0.99,"Mikeypoo's Games,Roger Levy",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3029,330180.0,Pix the Cat,2015-01-29,9.99,Pastagames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3030,345000.0,Tales of Aravorn: Seasons Of The Wolf Demo,2014-11-15,0.0,Winter Wolves,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014
3031,347490.0,Fantasy Grounds - Top-down Tokens - Heroic 1,2015-01-29,4.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3032,347491.0,Fantasy Grounds - Top-down Tokens - Heroic 2,2015-01-29,4.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3033,347101.0,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,2015-01-29,7.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3034,347494.0,Fantasy Grounds - Top-down Tokens - Heroic 5,2015-01-29,4.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3035,347492.0,Fantasy Grounds - Top-down Tokens - Heroic 3,2015-01-29,4.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3036,347493.0,Fantasy Grounds - Top-down Tokens - Heroic 4,2015-01-29,4.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3037,348010.0,Forward to the Sky Demo,2015-02-03,0.0,Animu Game,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3038,339240.0,10 Years After,2015-01-30,5.99,Rock Paper Games,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3039,347103.0,Fantasy Grounds - Fiery Dragon Counter Collection: Epic 1,2015-01-29,5.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3040,346690.0,BANZAI PECAN: The Last Hope For the Young Century Demo,2012-08-02,0.0,SERIOUS*IMPACT WORKS,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
3041,347780.0,Bret Airborne Demo,2013-04-09,0.0,Machine 22,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2013
3042,318875.0,Lara Croft and the Temple of Osiris - Twisted Gears Pack,2015-02-02,4.99,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3043,343100.0,Overture,2015-01-01,4.99,Black Shell Games,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3044,347900.0,Overture OST,2015-01-01,2.99,Black Shell Games,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3045,345090.0,Ancient Planet Tower Defense,2015-02-03,4.99,Moonlight Mouse,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
3046,208750.0,Apotheon,2015-02-03,14.99,Alientrap,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3047,347480.0,Super Pixalo,2015-02-03,0.99,Philip Royer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3048,347560.0,Terra Incognita ~ Chapter One: The Descendant,2015-02-03,0.99,Back To Basics Gaming,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3049,344730.0,Apotheon: Original Soundtrack,2015-02-03,6.99,Alientrap,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3050,313372.0,Middle-earth: Shadow of Mordor - Test of Power,2015-02-03,0.0,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3051,329200.0,Astray,2015-02-03,6.99,Aegon Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3052,324360.0,TOTM,2015-02-03,7.99,Juniper Games,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
3053,342761.0,Rocksmith® 2014 – Cinderella - “Don’t Know What You Got (Till It’s Gone)”,2015-02-03,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3054,342762.0,Rocksmith® 2014 – Tesla - “Love Song”,2015-02-03,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3055,342763.0,Rocksmith® 2014 – Extreme - “More Than Words”,2015-02-03,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3056,342764.0,Rocksmith® 2014 – Boston - “Amanda”,2015-02-03,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3057,344050.0,Sentinels of the Multiverse - Mini-Pack 1,2015-02-05,1.99,Handelabra Games Inc.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
3058,348100.0,Sentinels of the Multiverse - Soundtrack (Volume 1),2015-02-05,4.99,Handelabra Games Inc.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
3059,340120.0,Moorhuhn (Crazy Chicken),2015-02-05,1.99,Doyodo,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3060,277759.0,Train Simulator: Union Pacific GP30 Loco Add-On,2015-02-05,19.99,Digital Train Model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3061,342980.0,Destination Sol,2015-02-05,0.0,MovingBlocks,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2015
3062,307030.0,Fractured Soul,2015-02-05,9.99,Endgame Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3063,347940.0,Forsaken Isle,2015-02-06,7.99,Smoodlez,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3064,346160.0,Barter Empire,2015-02-06,4.99,Mayhem Games USA,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3065,315060.0,Bloop Reloaded,2015-02-06,9.99,2SD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
3066,304650.0,SUNLESS SEA,2015-02-06,18.99,Failbetter Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3067,344860.0,Crystal Story II,2015-02-06,2.99,Emmanuel Salva Cruz,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
3068,306397.0,Tropico 5 - Gone Green,2015-02-12,3.99,Haemimont Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2015
3069,348650.0,The Asskickers-Steam Edition,2015-02-06,9.99,AGO Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3070,342769.0,Rocksmith® 2014 – Seether Song Pack,2015-02-10,7.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3071,345580.0,Universal Combat CE,2015-02-06,9.99,3000AD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
3072,338320.0,Pixel Heroes: Byte &amp; Magic,2015-02-06,9.99,The Bitfather,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3073,321260.0,Wickland,2014-11-14,0.99,Mad Ram Software,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
3074,348560.0,HuniePop Original Soundtrack,2015-02-06,3.99,HuniePot,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015
3075,346630.0,Plazma Being,2015-02-09,4.99,Felix Wunderlich,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3076,339630.0,Check vs. Mate - Floating Island DLC,2015-02-09,6.99,Targem Games,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
3077,348110.0,Time Rifters Demo,2015-02-09,0.0,Proton Studio Inc,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3078,342740.0,Samudai,2015-02-09,2.99,Geek Sloth Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3079,336670.0,HIT,2015-02-09,0.0,Shifty Chair Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
3080,348450.0,Lex Mortis,2015-02-09,4.99,Dennis Esie,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3081,335010.0,Steam and Metal,2015-02-09,9.99,Maltakreuz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3082,349450.0,Dark Forester,2015-02-09,8.99,Morozov Sergey,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2015
3083,347920.0,Steam and Metal Demo,2015-02-09,0.0,AvrDragon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3084,329890.0,MyRPG Master,2015-02-09,39.99,DragonHead Studio,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2015
3085,277760.0,Train Simulator: Midland Main Line London-Bedford Route Add-On,2015-02-12,39.99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
3086,311490.0,Spirit Run - Fire vs. Ice,2015-02-12,2.99,Lunagames,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3087,345710.0,Damned Nation Reborn,2015-02-12,12.99,Sinister,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
3088,315393.0,The Crew™ Speed Car Pack,2015-02-12,6.99,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2015
3089,332730.0,Barbarian Brawl,2015-02-12,4.99,Thrillion,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3090,324343.0,Far Cry® 4 – Overrun,2015-02-12,4.99,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3091,333350.0,Cults and Daggers,2015-02-12,29.99,Chaphat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
3092,326650.0,The Legend of Candlewind: Nights &amp; Candles,2015-02-12,9.99,Atmosphere Entertainment Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3093,350520.0,The Lady - Soundtrack,2015-02-12,0.99,"MPR ART Hallucinations,Roger Levy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3094,350230.0,Crashed Lander Demo,2015-02-12,0.0,Don Whitaker,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3095,346510.0,Hyphen,2015-02-12,3.99,FarSpace Studios,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3096,349970.0,Hyphen Original Soundtrack,2015-02-12,2.99,"FarSpace Studios,Andrew Lloyd",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3097,347580.0,Evolution II: Fighting for Survival,2015-02-12,1.99,LiveItGames LLC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
3098,344220.0,Janky Tanks,2015-02-12,4.99,Hyper Hippo Games,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
3099,341090.0,On A Roll 3D,2015-02-12,3.99,Battenberg Software,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3100,335020.0,Total War: ATTILA - Viking Forefathers Culture Pack,2015-02-17,7.99,Creative Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
3101,351020.0,Morningstar: Descent to Deadrock Demo,2015-02-17,0.0,Red Herring Labs,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3102,339130.0,Morningstar: Descent to Deadrock,2015-02-17,9.99,Red Herring Labs,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3103,266510.0,Hand of Fate,2015-02-17,19.99,Defiant Development,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
3104,327177.0,LEGO Batman 3: Beyond Gotham DLC: Bizarro,2015-02-17,2.99,"TT Games,Feral Interactive (Mac)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
3105,349560.0,Stay Dead Evolution Demo,2015-02-17,0.0,Brucefilm,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
3106,342771.0,Rocksmith® 2014 – Jane’s Addiction - “Been Caught Stealing”,2015-02-17,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
